root,parent,child,parent version,child version,expected improvement
pumi,pumi,cmake,2.2.3,3.13.2,1.0
pumi,pumi,cmake,2.2.4,3.13.2,1.0
pumi,pumi,cmake,2.2.5,3.13.2,0.0
pumi,pumi,cmake,2.2.6,3.13.2,0.0
pumi,pumi,cmake,master,3.13.2,1.0
pumi,pumi,cmake,2.1.0,3.13.3,1.0
pumi,pumi,cmake,2.2.0,3.13.3,1.0399159663865547
pumi,pumi,cmake,2.2.1,3.13.3,0.0
pumi,pumi,cmake,2.2.2,3.13.3,0.0
pumi,pumi,cmake,2.2.3,3.13.3,1.0
pumi,pumi,cmake,2.2.4,3.13.3,1.0
pumi,pumi,cmake,2.2.5,3.13.3,0.9287054409005628
pumi,pumi,cmake,2.2.6,3.13.3,1.0
pumi,pumi,cmake,master,3.13.3,1.0
pumi,pumi,cmake,2.1.0,3.13.4,1.0
pumi,pumi,cmake,2.2.0,3.13.4,1.0
pumi,pumi,cmake,2.2.1,3.13.4,1.0
pumi,pumi,cmake,2.2.2,3.13.4,0.9750492449113591
pumi,pumi,cmake,2.2.3,3.13.4,1.0
pumi,pumi,cmake,2.2.4,3.13.4,0.0
pumi,pumi,cmake,2.2.5,3.13.4,1.0
pumi,pumi,cmake,2.2.6,3.13.4,1.0
pumi,pumi,cmake,master,3.13.4,0.0
pumi,pumi,cmake,2.1.0,3.13.5,1.0
pumi,pumi,cmake,2.2.0,3.13.5,0.0
pumi,pumi,cmake,2.2.1,3.13.5,1.0
pumi,pumi,cmake,2.2.2,3.13.5,1.0
pumi,pumi,cmake,2.2.3,3.13.5,1.0
pumi,pumi,cmake,2.2.4,3.13.5,0.0
pumi,pumi,cmake,2.2.5,3.13.5,1.0
pumi,pumi,cmake,2.2.6,3.13.5,1.0
pumi,pumi,cmake,master,3.13.5,1.0
pumi,pumi,cmake,2.1.0,3.14.0,1.0
pumi,pumi,cmake,2.2.0,3.14.0,1.0
pumi,pumi,cmake,2.2.1,3.14.0,1.0
pumi,pumi,cmake,2.2.2,3.14.0,1.0
pumi,pumi,cmake,2.2.3,3.14.0,1.0
pumi,pumi,cmake,2.2.4,3.14.0,0.0
pumi,pumi,cmake,2.2.5,3.14.0,0.0
pumi,pumi,cmake,2.2.6,3.14.0,1.0
pumi,pumi,cmake,master,3.14.0,0.0
pumi,pumi,cmake,2.1.0,3.14.1,0.0
pumi,pumi,cmake,2.2.0,3.14.1,0.0
pumi,pumi,cmake,2.2.1,3.14.1,1.0
pumi,pumi,cmake,2.2.2,3.14.1,1.0
pumi,pumi,cmake,2.2.3,3.14.1,0.0
pumi,pumi,cmake,2.2.4,3.14.1,0.0
pumi,pumi,cmake,2.2.5,3.14.1,1.0
pumi,pumi,cmake,2.2.6,3.14.1,0.0
pumi,pumi,cmake,master,3.14.1,1.0
pumi,pumi,cmake,2.1.0,3.14.2,0.0
pumi,pumi,cmake,2.2.0,3.14.2,1.0
pumi,pumi,cmake,2.2.1,3.14.2,1.0
pumi,pumi,cmake,2.2.2,3.14.2,1.0
pumi,pumi,cmake,2.2.3,3.14.2,1.0
pumi,pumi,cmake,2.2.4,3.14.2,1.0
pumi,pumi,cmake,2.2.5,3.14.2,0.0
pumi,pumi,cmake,2.2.6,3.14.2,1.0
pumi,pumi,cmake,master,3.14.2,1.0
pumi,pumi,cmake,2.1.0,3.14.3,1.0
pumi,pumi,cmake,2.2.0,3.14.3,0.0
pumi,pumi,cmake,2.2.1,3.14.3,0.0
pumi,pumi,cmake,2.2.2,3.14.3,1.0
pumi,pumi,cmake,2.2.3,3.14.3,0.0
pumi,pumi,cmake,2.2.4,3.14.3,0.0
pumi,pumi,cmake,2.2.5,3.14.3,1.0
pumi,pumi,cmake,2.2.6,3.14.3,1.0
pumi,pumi,cmake,master,3.14.3,1.0
pumi,pumi,cmake,2.1.0,3.14.4,1.0
pumi,pumi,cmake,2.2.0,3.14.4,1.0
pumi,pumi,cmake,2.2.1,3.14.4,1.0
pumi,pumi,cmake,2.2.2,3.14.4,1.0
pumi,pumi,cmake,2.2.3,3.14.4,1.0399159663865547
pumi,pumi,cmake,2.2.4,3.14.4,1.0399159663865547
pumi,pumi,cmake,2.2.5,3.14.4,0.0
pumi,pumi,cmake,2.2.6,3.14.4,1.0
pumi,pumi,cmake,master,3.14.4,0.0
pumi,pumi,cmake,2.1.0,3.14.5,1.0
pumi,pumi,cmake,2.2.0,3.14.5,1.0
pumi,pumi,cmake,2.2.1,3.14.5,1.0
pumi,pumi,cmake,2.2.2,3.14.5,0.9287054409005628
pumi,pumi,cmake,2.2.3,3.14.5,1.0
pumi,pumi,cmake,2.2.4,3.14.5,1.026261230131306
pumi,pumi,cmake,2.2.5,3.14.5,0.9287054409005628
pumi,pumi,cmake,2.2.6,3.14.5,1.0
pumi,pumi,cmake,master,3.14.5,1.0
pumi,pumi,cmake,2.1.0,3.14.6,0.0
pumi,pumi,cmake,2.2.0,3.14.6,1.0
pumi,pumi,cmake,2.2.1,3.14.6,1.0
pumi,pumi,cmake,2.2.2,3.14.6,1.0
pumi,pumi,cmake,2.2.3,3.14.6,0.0
pumi,pumi,cmake,2.2.4,3.14.6,1.0
pumi,pumi,cmake,2.2.5,3.14.6,1.0
pumi,pumi,cmake,2.2.6,3.14.6,1.0
pumi,pumi,cmake,master,3.14.6,1.0
pumi,pumi,cmake,2.1.0,3.14.7,0.0
pumi,pumi,cmake,2.2.0,3.14.7,1.0
pumi,pumi,cmake,2.2.1,3.14.7,1.0
pumi,pumi,cmake,2.2.2,3.14.7,1.0399159663865547
pumi,pumi,cmake,2.2.3,3.14.7,1.0
pumi,pumi,cmake,2.2.4,3.14.7,1.0
pumi,pumi,cmake,2.2.5,3.14.7,1.0
pumi,pumi,cmake,2.2.6,3.14.7,1.0
pumi,pumi,cmake,master,3.14.7,0.0
pumi,pumi,cmake,2.1.0,3.15.0,1.0
pumi,pumi,cmake,2.2.0,3.15.0,1.0
pumi,pumi,cmake,2.2.1,3.15.0,0.0
pumi,pumi,cmake,2.2.2,3.15.0,1.0
pumi,pumi,cmake,2.2.3,3.15.0,1.0
pumi,pumi,cmake,2.2.4,3.15.0,0.0
pumi,pumi,cmake,2.2.5,3.15.0,0.0
pumi,pumi,cmake,2.2.6,3.15.0,1.0
pumi,pumi,cmake,master,3.15.0,0.0
pumi,pumi,cmake,2.1.0,3.15.1,0.9630350194552529
pumi,pumi,cmake,2.2.0,3.15.1,1.0
pumi,pumi,cmake,2.2.1,3.15.1,0.0
pumi,pumi,cmake,2.2.2,3.15.1,1.0
pumi,pumi,cmake,2.2.3,3.15.1,0.0
pumi,pumi,cmake,2.2.4,3.15.1,1.0
pumi,pumi,cmake,2.2.5,3.15.1,1.0
pumi,pumi,cmake,2.2.6,3.15.1,0.9750492449113591
pumi,pumi,cmake,master,3.15.1,1.0
pumi,pumi,cmake,2.1.0,3.15.2,0.0
pumi,pumi,cmake,2.2.0,3.15.2,0.0
pumi,pumi,cmake,2.2.1,3.15.2,0.0
pumi,pumi,cmake,2.2.2,3.15.2,1.0
pumi,pumi,cmake,2.2.3,3.15.2,0.0
pumi,pumi,cmake,2.2.4,3.15.2,0.0
pumi,pumi,cmake,2.2.5,3.15.2,1.0
pumi,pumi,cmake,2.2.6,3.15.2,1.0
pumi,pumi,cmake,master,3.15.2,1.0
pumi,pumi,cmake,2.1.0,3.15.3,1.0
pumi,pumi,cmake,2.2.0,3.15.3,0.0
pumi,pumi,cmake,2.2.1,3.15.3,0.0
pumi,pumi,cmake,2.2.2,3.15.3,1.0
pumi,pumi,cmake,2.2.3,3.15.3,1.0
pumi,pumi,cmake,2.2.4,3.15.3,0.0
pumi,pumi,cmake,2.2.5,3.15.3,1.0
pumi,pumi,cmake,2.2.6,3.15.3,1.0
pumi,pumi,cmake,master,3.15.3,1.0
pumi,pumi,cmake,2.1.0,3.15.4,1.0399159663865547
pumi,pumi,cmake,2.2.0,3.15.4,1.0
pumi,pumi,cmake,2.2.1,3.15.4,1.0
pumi,pumi,cmake,2.2.2,3.15.4,0.0
pumi,pumi,cmake,2.2.3,3.15.4,1.0399159663865547
pumi,pumi,cmake,2.2.4,3.15.4,0.0
pumi,pumi,cmake,2.2.5,3.15.4,1.0
pumi,pumi,cmake,2.2.6,3.15.4,1.0
pumi,pumi,cmake,master,3.15.4,1.0
pumi,pumi,cmake,2.1.0,3.15.5,1.0
pumi,pumi,cmake,2.2.0,3.15.5,1.0
pumi,pumi,cmake,2.2.1,3.15.5,0.0
pumi,pumi,cmake,2.2.2,3.15.5,0.0
pumi,pumi,cmake,2.2.3,3.15.5,0.9630350194552529
pumi,pumi,cmake,2.2.4,3.15.5,1.0
pumi,pumi,cmake,2.2.5,3.15.5,0.0
pumi,pumi,cmake,2.2.6,3.15.5,1.01956745623069
pumi,pumi,cmake,master,3.15.5,0.0
pumi,pumi,cmake,2.1.0,3.15.6,1.0
pumi,pumi,cmake,2.2.0,3.15.6,0.0
pumi,pumi,cmake,2.2.1,3.15.6,1.026261230131306
pumi,pumi,cmake,2.2.2,3.15.6,1.0
pumi,pumi,cmake,2.2.3,3.15.6,0.0
pumi,pumi,cmake,2.2.4,3.15.6,0.0
pumi,pumi,cmake,2.2.5,3.15.6,1.0
pumi,pumi,cmake,2.2.6,3.15.6,1.0
pumi,pumi,cmake,master,3.15.6,1.0
pumi,pumi,cmake,2.1.0,3.15.7,1.0
pumi,pumi,cmake,2.2.0,3.15.7,0.0
pumi,pumi,cmake,2.2.1,3.15.7,1.0
pumi,pumi,cmake,2.2.2,3.15.7,0.9630350194552529
pumi,pumi,cmake,2.2.3,3.15.7,0.0
pumi,pumi,cmake,2.2.4,3.15.7,1.0
pumi,pumi,cmake,2.2.5,3.15.7,1.0
pumi,pumi,cmake,2.2.6,3.15.7,1.0
pumi,pumi,cmake,master,3.15.7,1.0
pumi,pumi,cmake,2.1.0,3.16.0,0.0
pumi,pumi,cmake,2.2.0,3.16.0,1.0
pumi,pumi,cmake,2.2.1,3.16.0,1.0
pumi,pumi,cmake,2.2.2,3.16.0,1.0
pumi,pumi,cmake,2.2.3,3.16.0,1.0
pumi,pumi,cmake,2.2.4,3.16.0,0.0
pumi,pumi,cmake,2.2.5,3.16.0,0.0
pumi,pumi,cmake,2.2.6,3.16.0,1.0
pumi,pumi,cmake,master,3.16.0,0.0
pumi,pumi,cmake,2.1.0,3.16.1,1.0
pumi,pumi,cmake,2.2.0,3.16.1,1.0
pumi,pumi,cmake,2.2.1,3.16.1,1.0399159663865547
pumi,pumi,cmake,2.2.2,3.16.1,0.0
pumi,pumi,cmake,2.2.3,3.16.1,1.026261230131306
pumi,pumi,cmake,2.2.4,3.16.1,1.0
pumi,pumi,cmake,2.2.5,3.16.1,1.0
pumi,pumi,cmake,2.2.6,3.16.1,1.026261230131306
pumi,pumi,cmake,master,3.16.1,1.026261230131306
pumi,pumi,cmake,2.1.0,3.16.2,1.0
pumi,pumi,cmake,2.2.0,3.16.2,0.0
pumi,pumi,cmake,2.2.1,3.16.2,1.0
pumi,pumi,cmake,2.2.2,3.16.2,1.0
pumi,pumi,cmake,2.2.3,3.16.2,0.9630350194552529
pumi,pumi,cmake,2.2.4,3.16.2,1.0
pumi,pumi,cmake,2.2.5,3.16.2,1.0
pumi,pumi,cmake,2.2.6,3.16.2,1.0
pumi,pumi,cmake,master,3.16.2,0.9630350194552529
pumi,pumi,cmake,2.1.0,3.16.3,0.0
pumi,pumi,cmake,2.2.0,3.16.3,0.0
pumi,pumi,cmake,2.2.1,3.16.3,0.0
pumi,pumi,cmake,2.2.2,3.16.3,0.0
pumi,pumi,cmake,2.2.3,3.16.3,1.0
pumi,pumi,cmake,2.2.4,3.16.3,1.0
pumi,pumi,cmake,2.2.5,3.16.3,1.0
pumi,pumi,cmake,2.2.6,3.16.3,0.0
pumi,pumi,cmake,master,3.16.3,1.0
pumi,pumi,cmake,2.1.0,3.16.4,0.0
pumi,pumi,cmake,2.2.0,3.16.4,0.9287054409005628
pumi,pumi,cmake,2.2.1,3.16.4,1.0
pumi,pumi,cmake,2.2.2,3.16.4,0.0
pumi,pumi,cmake,2.2.3,3.16.4,1.0
pumi,pumi,cmake,2.2.4,3.16.4,0.0
pumi,pumi,cmake,2.2.5,3.16.4,1.0
pumi,pumi,cmake,2.2.6,3.16.4,1.0
pumi,pumi,cmake,master,3.16.4,1.0
pumi,pumi,cmake,2.1.0,3.16.5,0.9287054409005628
pumi,pumi,cmake,2.2.0,3.16.5,1.0
pumi,pumi,cmake,2.2.1,3.16.5,1.0
pumi,pumi,cmake,2.2.2,3.16.5,0.0
pumi,pumi,cmake,2.2.3,3.16.5,0.0
pumi,pumi,cmake,2.2.4,3.16.5,1.0
pumi,pumi,cmake,2.2.5,3.16.5,0.0
pumi,pumi,cmake,2.2.6,3.16.5,1.0
pumi,pumi,cmake,master,3.16.5,0.0
pumi,pumi,cmake,2.1.0,3.16.6,1.0399159663865547
pumi,pumi,cmake,2.2.0,3.16.6,1.026261230131306
pumi,pumi,cmake,2.2.1,3.16.6,1.026261230131306
pumi,pumi,cmake,2.2.2,3.16.6,0.0
pumi,pumi,cmake,2.2.3,3.16.6,0.0
pumi,pumi,cmake,2.2.4,3.16.6,0.0
pumi,pumi,cmake,2.2.5,3.16.6,0.0
pumi,pumi,cmake,2.2.6,3.16.6,1.0
pumi,pumi,cmake,master,3.16.6,1.0
pumi,pumi,cmake,2.1.0,3.16.7,0.0
pumi,pumi,cmake,2.2.0,3.16.7,0.0
pumi,pumi,cmake,2.2.1,3.16.7,1.0
pumi,pumi,cmake,2.2.2,3.16.7,1.0
pumi,pumi,cmake,2.2.3,3.16.7,1.0
pumi,pumi,cmake,2.2.4,3.16.7,1.0
pumi,pumi,cmake,2.2.5,3.16.7,0.0
pumi,pumi,cmake,2.2.6,3.16.7,1.0
pumi,pumi,cmake,master,3.16.7,0.0
pumi,pumi,cmake,2.1.0,3.16.8,1.0
pumi,pumi,cmake,2.2.0,3.16.8,0.9287054409005628
pumi,pumi,cmake,2.2.1,3.16.8,0.0
pumi,pumi,cmake,2.2.2,3.16.8,0.0
pumi,pumi,cmake,2.2.3,3.16.8,1.0
pumi,pumi,cmake,2.2.4,3.16.8,0.0
pumi,pumi,cmake,2.2.5,3.16.8,0.0
pumi,pumi,cmake,2.2.6,3.16.8,1.0
pumi,pumi,cmake,master,3.16.8,1.0
pumi,pumi,cmake,2.1.0,3.16.9,0.0
pumi,pumi,cmake,2.2.0,3.16.9,0.0
pumi,pumi,cmake,2.2.1,3.16.9,1.0
pumi,pumi,cmake,2.2.2,3.16.9,0.0
pumi,pumi,cmake,2.2.3,3.16.9,1.01956745623069
pumi,pumi,cmake,2.2.4,3.16.9,1.0
pumi,pumi,cmake,2.2.5,3.16.9,1.0
pumi,pumi,cmake,2.2.6,3.16.9,0.0
pumi,pumi,cmake,master,3.16.9,1.0
pumi,pumi,cmake,2.1.0,3.17.0,0.9630350194552529
pumi,pumi,cmake,2.2.0,3.17.0,0.0
pumi,pumi,cmake,2.2.1,3.17.0,0.9287054409005628
pumi,pumi,cmake,2.2.2,3.17.0,1.0
pumi,pumi,cmake,2.2.3,3.17.0,1.0
pumi,pumi,cmake,2.2.4,3.17.0,0.0
pumi,pumi,cmake,2.2.5,3.17.0,0.0
pumi,pumi,cmake,2.2.6,3.17.0,1.0
pumi,pumi,cmake,master,3.17.0,1.0
pumi,pumi,cmake,2.1.0,3.17.1,0.0
pumi,pumi,cmake,2.2.0,3.17.1,0.0
pumi,pumi,cmake,2.2.1,3.17.1,0.0
pumi,pumi,cmake,2.2.2,3.17.1,1.0
pumi,pumi,cmake,2.2.3,3.17.1,1.0
pumi,pumi,cmake,2.2.4,3.17.1,1.0
pumi,pumi,cmake,2.2.5,3.17.1,0.0
pumi,pumi,cmake,2.2.6,3.17.1,1.0
pumi,pumi,cmake,master,3.17.1,1.0
pumi,pumi,cmake,2.1.0,3.17.3,1.026261230131306
pumi,pumi,cmake,2.2.0,3.17.3,1.0
pumi,pumi,cmake,2.2.1,3.17.3,0.0
pumi,pumi,cmake,2.2.2,3.17.3,1.0
pumi,pumi,cmake,2.2.3,3.17.3,1.0
pumi,pumi,cmake,2.2.4,3.17.3,0.0
pumi,pumi,cmake,2.2.5,3.17.3,1.0
pumi,pumi,cmake,2.2.6,3.17.3,1.0
pumi,pumi,cmake,master,3.17.3,0.0
pumi,pumi,cmake,2.1.0,3.17.4,0.0
pumi,pumi,cmake,2.2.0,3.17.4,0.0
pumi,pumi,cmake,2.2.1,3.17.4,1.0
pumi,pumi,cmake,2.2.2,3.17.4,0.0
pumi,pumi,cmake,2.2.3,3.17.4,0.0
pumi,pumi,cmake,2.2.4,3.17.4,0.0
pumi,pumi,cmake,2.2.5,3.17.4,0.9287054409005628
pumi,pumi,cmake,2.2.6,3.17.4,1.0
pumi,pumi,cmake,master,3.17.4,0.0
pumi,pumi,cmake,2.1.0,3.17.5,0.0
pumi,pumi,cmake,2.2.0,3.17.5,0.9750492449113591
pumi,pumi,cmake,2.2.1,3.17.5,1.0
pumi,pumi,cmake,2.2.2,3.17.5,1.0
pumi,pumi,cmake,2.2.3,3.17.5,1.0
pumi,pumi,cmake,2.2.4,3.17.5,1.0
pumi,pumi,cmake,2.2.5,3.17.5,1.0
pumi,pumi,cmake,2.2.6,3.17.5,0.0
pumi,pumi,cmake,master,3.17.5,0.0
pumi,pumi,cmake,2.1.0,3.18.0,0.0
pumi,pumi,cmake,2.2.0,3.18.0,0.0
pumi,pumi,cmake,2.2.1,3.18.0,0.0
pumi,pumi,cmake,2.2.2,3.18.0,1.0
pumi,pumi,cmake,2.2.3,3.18.0,1.0
pumi,pumi,cmake,2.2.4,3.18.0,0.0
pumi,pumi,cmake,2.2.5,3.18.0,1.0
pumi,pumi,cmake,2.2.6,3.18.0,1.0
pumi,pumi,cmake,master,3.18.0,0.0
pumi,pumi,cmake,2.1.0,3.18.1,1.0
pumi,pumi,cmake,2.2.0,3.18.1,1.0
pumi,pumi,cmake,2.2.1,3.18.1,1.0399159663865547
pumi,pumi,cmake,2.2.2,3.18.1,1.0
pumi,pumi,cmake,2.2.3,3.18.1,1.026261230131306
pumi,pumi,cmake,2.2.4,3.18.1,1.0
pumi,pumi,cmake,2.2.5,3.18.1,1.0
pumi,pumi,cmake,2.2.6,3.18.1,1.0
pumi,pumi,cmake,master,3.18.1,0.9287054409005628
pumi,pumi,cmake,2.1.0,3.18.2,1.0
pumi,pumi,cmake,2.2.0,3.18.2,1.0
pumi,pumi,cmake,2.2.1,3.18.2,1.0
pumi,pumi,cmake,2.2.2,3.18.2,1.0
pumi,pumi,cmake,2.2.3,3.18.2,0.0
pumi,pumi,cmake,2.2.4,3.18.2,0.9811694747274529
pumi,pumi,cmake,2.2.5,3.18.2,0.0
pumi,pumi,cmake,2.2.6,3.18.2,1.0
pumi,pumi,cmake,master,3.18.2,0.0
pumi,pumi,cmake,2.1.0,3.18.3,1.0
pumi,pumi,cmake,2.2.0,3.18.3,1.0399159663865547
pumi,pumi,cmake,2.2.1,3.18.3,1.0
pumi,pumi,cmake,2.2.2,3.18.3,1.0
pumi,pumi,cmake,2.2.3,3.18.3,0.0
pumi,pumi,cmake,2.2.4,3.18.3,0.0
pumi,pumi,cmake,2.2.5,3.18.3,0.0
pumi,pumi,cmake,2.2.6,3.18.3,1.0
pumi,pumi,cmake,master,3.18.3,1.0
pumi,pumi,cmake,2.1.0,3.18.4,1.0
pumi,pumi,cmake,2.2.0,3.18.4,0.0
pumi,pumi,cmake,2.2.1,3.18.4,0.0
pumi,pumi,cmake,2.2.2,3.18.4,0.0
pumi,pumi,cmake,2.2.3,3.18.4,1.0
pumi,pumi,cmake,2.2.4,3.18.4,1.0
pumi,pumi,cmake,2.2.5,3.18.4,0.0
pumi,pumi,cmake,2.2.6,3.18.4,1.026261230131306
pumi,pumi,cmake,master,3.18.4,1.0
pumi,pumi,cmake,2.1.0,3.18.5,1.0
pumi,pumi,cmake,2.2.0,3.18.5,0.0
pumi,pumi,cmake,2.2.1,3.18.5,1.0
pumi,pumi,cmake,2.2.2,3.18.5,1.0
pumi,pumi,cmake,2.2.3,3.18.5,0.0
pumi,pumi,cmake,2.2.4,3.18.5,0.0
pumi,pumi,cmake,2.2.5,3.18.5,1.0
pumi,pumi,cmake,2.2.6,3.18.5,0.0
pumi,pumi,cmake,master,3.18.5,0.0
pumi,pumi,cmake,2.1.0,3.18.6,1.0539389638041163
pumi,pumi,cmake,2.2.0,3.18.6,1.0
pumi,pumi,cmake,2.2.1,3.18.6,0.0
pumi,pumi,cmake,2.2.2,3.18.6,1.0
pumi,pumi,cmake,2.2.3,3.18.6,0.9750492449113591
pumi,pumi,cmake,2.2.4,3.18.6,0.0
pumi,pumi,cmake,2.2.5,3.18.6,1.0
pumi,pumi,cmake,2.2.6,3.18.6,1.0
pumi,pumi,cmake,master,3.18.6,1.0
pumi,pumi,cmake,2.1.0,3.19.0,1.0
pumi,pumi,cmake,2.2.0,3.19.0,0.9287054409005628
pumi,pumi,cmake,2.2.1,3.19.0,1.0
pumi,pumi,cmake,2.2.2,3.19.0,0.0
pumi,pumi,cmake,2.2.3,3.19.0,1.0
pumi,pumi,cmake,2.2.4,3.19.0,1.026261230131306
pumi,pumi,cmake,2.2.5,3.19.0,0.0
pumi,pumi,cmake,2.2.6,3.19.0,1.01956745623069
pumi,pumi,cmake,master,3.19.0,0.0
pumi,pumi,cmake,2.1.0,3.19.1,1.0
pumi,pumi,cmake,2.2.0,3.19.1,1.0399159663865547
pumi,pumi,cmake,2.2.1,3.19.1,0.0
pumi,pumi,cmake,2.2.2,3.19.1,1.01956745623069
pumi,pumi,cmake,2.2.3,3.19.1,0.0
pumi,pumi,cmake,2.2.4,3.19.1,0.0
pumi,pumi,cmake,2.2.5,3.19.1,0.0
pumi,pumi,cmake,2.2.6,3.19.1,0.0
pumi,pumi,cmake,master,3.19.1,1.0
pumi,pumi,cmake,2.1.0,3.19.2,1.0
pumi,pumi,cmake,2.2.0,3.19.2,1.0
pumi,pumi,cmake,2.2.1,3.19.2,0.0
pumi,pumi,cmake,2.2.2,3.19.2,0.0
pumi,pumi,cmake,2.2.3,3.19.2,0.0
pumi,pumi,cmake,2.2.4,3.19.2,1.0
pumi,pumi,cmake,2.2.5,3.19.2,0.0
pumi,pumi,cmake,2.2.6,3.19.2,1.0399159663865547
pumi,pumi,cmake,master,3.19.2,0.0
pumi,pumi,cmake,2.1.0,3.19.3,0.0
pumi,pumi,cmake,2.2.0,3.19.3,0.9630350194552529
pumi,pumi,cmake,2.2.1,3.19.3,0.0
pumi,pumi,cmake,2.2.2,3.19.3,1.0
pumi,pumi,cmake,2.2.3,3.19.3,1.0
pumi,pumi,cmake,2.2.4,3.19.3,1.0
pumi,pumi,cmake,2.2.5,3.19.3,0.0
pumi,pumi,cmake,2.2.6,3.19.3,1.0110884155237818
pumi,pumi,cmake,master,3.19.3,1.01956745623069
pumi,pumi,cmake,2.1.0,3.19.4,1.0
pumi,pumi,cmake,2.2.0,3.19.4,1.0399159663865547
pumi,pumi,cmake,2.2.1,3.19.4,1.0
pumi,pumi,cmake,2.2.2,3.19.4,1.0
pumi,pumi,cmake,2.2.3,3.19.4,0.0
pumi,pumi,cmake,2.2.4,3.19.4,0.9630350194552529
pumi,pumi,cmake,2.2.5,3.19.4,1.0
pumi,pumi,cmake,2.2.6,3.19.4,1.01956745623069
pumi,pumi,cmake,master,3.19.4,1.0
pumi,pumi,cmake,2.1.0,3.19.5,1.0
pumi,pumi,cmake,2.2.0,3.19.5,0.0
pumi,pumi,cmake,2.2.1,3.19.5,1.0
pumi,pumi,cmake,2.2.2,3.19.5,1.0
pumi,pumi,cmake,2.2.3,3.19.5,1.0
pumi,pumi,cmake,2.2.4,3.19.5,1.026261230131306
pumi,pumi,cmake,2.2.5,3.19.5,0.0
pumi,pumi,cmake,2.2.6,3.19.5,1.026261230131306
pumi,pumi,cmake,master,3.19.5,1.0
pumi,pumi,cmake,2.1.0,3.19.6,1.0
pumi,pumi,cmake,2.2.0,3.19.6,1.0
pumi,pumi,cmake,2.2.1,3.19.6,1.0399159663865547
pumi,pumi,cmake,2.2.2,3.19.6,0.0
pumi,pumi,cmake,2.2.3,3.19.6,0.0
pumi,pumi,cmake,2.2.4,3.19.6,1.0
pumi,pumi,cmake,2.2.5,3.19.6,1.0
pumi,pumi,cmake,2.2.6,3.19.6,0.9630350194552529
pumi,pumi,cmake,master,3.19.6,1.0
pumi,pumi,cmake,2.1.0,3.19.7,0.9750492449113591
pumi,pumi,cmake,2.2.0,3.19.7,1.0
pumi,pumi,cmake,2.2.1,3.19.7,1.0
pumi,pumi,cmake,2.2.2,3.19.7,0.0
pumi,pumi,cmake,2.2.3,3.19.7,1.01956745623069
pumi,pumi,cmake,2.2.4,3.19.7,1.0
pumi,pumi,cmake,2.2.5,3.19.7,0.0
pumi,pumi,cmake,2.2.6,3.19.7,0.9630350194552529
pumi,pumi,cmake,master,3.19.7,1.0
pumi,pumi,cmake,2.1.0,3.19.8,1.0
pumi,pumi,cmake,2.2.0,3.19.8,1.0
pumi,pumi,cmake,2.2.1,3.19.8,1.0399159663865547
pumi,pumi,cmake,2.2.2,3.19.8,0.0
pumi,pumi,cmake,2.2.3,3.19.8,1.0
pumi,pumi,cmake,2.2.4,3.19.8,1.0399159663865547
pumi,pumi,cmake,2.2.5,3.19.8,1.0155929421419778
pumi,pumi,cmake,2.2.6,3.19.8,1.0
pumi,pumi,cmake,master,3.19.8,1.0
pumi,pumi,cmake,2.1.0,3.20.0,1.0
pumi,pumi,cmake,2.2.0,3.20.0,1.0
pumi,pumi,cmake,2.2.1,3.20.0,0.9630350194552529
pumi,pumi,cmake,2.2.2,3.20.0,1.0
pumi,pumi,cmake,2.2.3,3.20.0,0.0
pumi,pumi,cmake,2.2.4,3.20.0,1.0
pumi,pumi,cmake,2.2.5,3.20.0,1.0
pumi,pumi,cmake,2.2.6,3.20.0,0.9630350194552529
pumi,pumi,cmake,master,3.20.0,1.0
pumi,pumi,cmake,2.1.0,3.20.1,0.0
pumi,pumi,cmake,2.2.0,3.20.1,1.0
pumi,pumi,cmake,2.2.1,3.20.1,0.9630350194552529
pumi,pumi,cmake,2.2.2,3.20.1,0.0
pumi,pumi,cmake,2.2.3,3.20.1,0.0
pumi,pumi,cmake,2.2.4,3.20.1,1.0
pumi,pumi,cmake,2.2.5,3.20.1,0.9287054409005628
pumi,pumi,cmake,2.2.6,3.20.1,1.0
pumi,pumi,cmake,master,3.20.1,0.0
pumi,pumi,cmake,2.1.0,3.20.2,0.0
pumi,pumi,cmake,2.2.0,3.20.2,0.0
pumi,pumi,cmake,2.2.1,3.20.2,0.0
pumi,pumi,cmake,2.2.2,3.20.2,1.0
pumi,pumi,cmake,2.2.3,3.20.2,0.0
pumi,pumi,cmake,2.2.4,3.20.2,0.0
pumi,pumi,cmake,2.2.5,3.20.2,0.9630350194552529
pumi,pumi,cmake,2.2.6,3.20.2,1.0
pumi,pumi,cmake,master,3.20.2,1.0
pumi,pumi,cmake,2.1.0,3.20.3,0.0
pumi,pumi,cmake,2.2.0,3.20.3,1.0
pumi,pumi,cmake,2.2.1,3.20.3,1.0399159663865547
pumi,pumi,cmake,2.2.2,3.20.3,1.0
pumi,pumi,cmake,2.2.3,3.20.3,1.0
pumi,pumi,cmake,2.2.4,3.20.3,1.0
pumi,pumi,cmake,2.2.5,3.20.3,0.0
pumi,pumi,cmake,2.2.6,3.20.3,1.0
pumi,pumi,cmake,master,3.20.3,0.0
pumi,pumi,cmake,2.1.0,3.20.4,0.0
pumi,pumi,cmake,2.2.0,3.20.4,1.0
pumi,pumi,cmake,2.2.1,3.20.4,1.0
pumi,pumi,cmake,2.2.2,3.20.4,1.026261230131306
